"pos_date","store","male_num","female_num"
"2015-01-09","S001",209,20
"2015-01-09","S011",280,69
"2015-01-09","S025",322,54
"2015-01-09","S009",56,78
"2015-01-09","S019",210,19
"2015-01-09","S008",267,156
"2015-01-10","S029",223,177
"2015-01-10","S021",120,196
"2015-01-10","S010",468,84
"2015-01-10","S035",521,56
"2015-01-10","S004",151,48
"2015-01-10","S002",221,148
"2015-01-10","S012",382,47
"2015-01-10","S033",237,105
"2015-01-10","S014",482,269
"2015-01-10","S016",187,1
"2015-01-10","S026",549,251
"2015-01-10","S027",123,222
"2015-01-10","S032",410,333
"2015-01-10","S015",593,98
"2015-01-10","S022",104,59
"2015-01-10","S034",125,124
"2015-01-10","S003",240,237
"2015-01-10","S007",275,133
"2015-01-10","S013",279,21
"2015-01-10","S031",257,95
"2015-01-10","S030",673,93
"2015-01-10","S028",304,39
"2015-01-10","S001",438,92
"2015-01-10","S011",333,55
"2015-01-10","S025",468,39
"2015-01-10","S009",89,138
"2015-01-10","S019",377,39
"2015-01-10","S008",412,126
"2015-01-11","S029",173,139
"2015-01-11","S021",169,250
"2015-01-11","S010",420,60
"2015-01-11","S035",428,128
"2015-01-11","S004",105,32
"2015-01-11","S002",229,110
"2015-01-11","S012",426,49
"2015-01-11","S033",253,94
"2015-01-11","S014",552,135
"2015-01-11","S016",142,2
"2015-01-11","S026",620,138
"2015-01-11","S027",142,195
"2015-01-11","S032",336,316
"2015-01-11","S015",635,76
"2015-01-11","S022",148,47
"2015-01-11","S034",118,132
"2015-01-11","S003",301,220
"2015-01-11","S007",266,95
"2015-01-11","S013",290,35
"2015-01-11","S031",160,149
"2015-01-11","S030",589,106
"2015-01-11","S028",350,7
"2015-01-11","S001",315,180
"2015-01-11","S011",318,7
"2015-01-11","S025",460,39
"2015-01-11","S009",63,136
"2015-01-11","S019",662,6
"2015-01-11","S008",412,128
"2015-01-12","S029",253,143
"2015-01-12","S021",142,254
"2015-01-12","S010",252,30
"2015-01-12","S035",348,59
"2015-01-12","S004",53,25
"2015-01-12","S002",154,7
"2015-01-12","S012",245,11
"2015-01-12","S033",152,17
"2015-01-12","S014",310,93
"2015-01-12","S016",152,13
"2015-01-12","S026",125,81
"2015-01-12","S027",41,53
"2015-01-12","S032",99,110
"2015-01-12","S015",214,39
"2015-01-12","S022",44,27
"2015-01-12","S034",105,87
"2015-01-12","S003",175,88
"2015-01-12","S007",181,82
"2015-01-12","S013",88,13
"2015-01-12","S031",112,65
"2015-01-12","S030",238,45
"2015-01-12","S028",147,6
"2015-01-12","S001",132,11
"2015-01-12","S011",263,39
"2015-01-12","S025",333,26
"2015-01-12","S009",92,73
"2015-01-12","S019",136,22
"2015-01-12","S008",276,63
"2015-01-13","S029",214,98
"2015-01-13","S021",119,247
"2015-01-13","S010",269,56
"2015-01-13","S035",340,26
"2015-01-13","S004",51,4
"2015-01-13","S002",106,34
"2015-01-13","S012",268,6
"2015-01-13","S033",136,36
"2015-01-13","S014",352,57
"2015-01-13","S016",246,41
"2015-01-13","S026",201,25
"2015-01-13","S027",44,88
"2015-01-13","S032",87,81
"2015-01-13","S015",203,79
"2015-01-13","S022",54,5
"2015-01-13","S034",81,138
"2015-01-13","S003",192,60
"2015-01-13","S007",209,95
"2015-01-13","S013",108,26
"2015-01-13","S031",96,42
"2015-01-13","S030",323,40
"2015-01-13","S028",194,13
"2015-01-13","S001",161,14
"2015-01-13","S011",252,40
"2015-01-13","S025",392,10
"2015-01-13","S009",65,53
"2015-01-13","S019",175,12
"2015-01-13","S008",367,57
"2015-01-14","S029",300,116
"2015-01-14","S021",247,146
"2015-01-14","S010",249,38
"2015-01-14","S035",378,11
"2015-01-14","S004",75,21
"2015-01-14","S002",88,59
"2015-01-14","S012",314,30
"2015-01-14","S033",164,48
"2015-01-14","S014",363,115
"2015-01-14","S016",183,20
"2015-01-14","S026",204,34
"2015-01-14","S027",84,75
"2015-01-14","S032",135,107
"2015-01-14","S015",279,51
"2015-01-14","S022",40,18
"2015-01-14","S034",147,98
"2015-01-14","S003",185,94
"2015-01-14","S007",175,57
"2015-01-14","S013",63,29
"2015-01-14","S031",80,46
"2015-01-14","S030",329,25
"2015-01-14","S028",128,7
"2015-01-14","S001",152,52
"2015-01-14","S011",309,8
"2015-01-14","S025",294,0
"2015-01-14","S009",67,70
"2015-01-14","S019",160,38
"2015-01-14","S008",201,68
"2015-01-15","S029",227,161
"2015-01-15","S021",184,194
"2015-01-15","S010",288,64
"2015-01-15","S035",372,73
"2015-01-15","S004",116,5
"2015-01-15","S002",88,49
"2015-01-15","S012",271,53
"2015-01-15","S033",143,27
"2015-01-15","S014",363,67
"2015-01-15","S016",249,5
"2015-01-15","S026",215,27
"2015-01-15","S027",41,89
"2015-01-15","S032",117,96
"2015-01-15","S015",244,62
"2015-01-15","S022",61,10
"2015-01-15","S034",60,97
"2015-01-15","S003",230,110
"2015-01-15","S007",243,63
"2015-01-15","S013",94,3
"2015-01-15","S031",69,76
"2015-01-15","S030",306,67
"2015-01-15","S028",174,13
"2015-01-15","S001",151,13
"2015-01-15","S011",273,42
"2015-01-15","S025",350,1
"2015-01-15","S009",53,62
"2015-01-15","S019",146,27
"2015-01-15","S008",275,83
"2015-01-16","S029",243,200
"2015-01-16","S021",167,248
"2015-01-16","S010",232,20
"2015-01-16","S035",452,53
"2015-01-16","S004",159,23
"2015-01-16","S002",199,27
"2015-01-16","S012",352,32
"2015-01-16","S033",196,69
"2015-01-16","S014",352,151
"2015-01-16","S016",200,32
"2015-01-16","S026",200,59
"2015-01-16","S027",75,73
"2015-01-16","S032",186,173
"2015-01-16","S015",437,39
"2015-01-16","S022",66,12
"2015-01-16","S034",148,95
"2015-01-16","S003",208,125
"2015-01-16","S007",220,32
"2015-01-16","S013",76,29
"2015-01-16","S031",90,70
"2015-01-16","S030",480,74
"2015-01-16","S028",222,21
"2015-01-16","S001",307,11
"2015-01-16","S011",316,27
"2015-01-16","S025",328,31
"2015-01-16","S009",77,118
"2015-01-16","S019",220,37
"2015-01-16","S008",248,107
"2015-01-17","S029",266,99
"2015-01-17","S021",171,185
"2015-01-17","S010",381,114
"2015-01-17","S035",416,46
"2015-01-17","S004",136,41
"2015-01-17","S002",252,151
"2015-01-17","S012",388,91
"2015-01-17","S033",227,98
"2015-01-17","S014",677,196
"2015-01-17","S016",185,2
"2015-01-17","S026",642,183
"2015-01-17","S027",186,201
"2015-01-17","S032",378,330
"2015-01-17","S015",719,161
"2015-01-17","S022",127,27
"2015-01-17","S034",170,141
"2015-01-17","S003",250,179
"2015-01-17","S007",300,106
"2015-01-17","S013",211,43
"2015-01-17","S031",197,164
"2015-01-17","S030",735,136
"2015-01-17","S028",412,20
"2015-01-17","S001",408,123
"2015-01-17","S011",291,59
"2015-01-17","S025",564,63
"2015-01-17","S009",84,128
"2015-01-17","S019",392,27
"2015-01-17","S008",388,105
"2015-01-18","S029",170,136
"2015-01-18","S021",146,114
"2015-01-18","S010",429,115
"2015-01-18","S035",420,37
"2015-01-18","S004",82,38
"2015-01-18","S002",291,180
"2015-01-18","S012",478,8
"2015-01-18","S033",337,84
"2015-01-18","S014",576,116
"2015-01-18","S016",142,4
"2015-01-18","S026",560,102
"2015-01-18","S027",199,170
"2015-01-18","S032",318,305
"2015-01-18","S015",562,111
"2015-01-18","S022",113,31
"2015-01-18","S034",168,132
"2015-01-18","S003",326,198
"2015-01-18","S007",225,123
"2015-01-18","S013",223,45
"2015-01-18","S031",221,90
"2015-01-18","S030",679,33
"2015-01-18","S028",286,50
"2015-01-18","S001",358,115
"2015-01-18","S011",284,30
"2015-01-18","S025",373,47
"2015-01-18","S009",100,76
"2015-01-18","S019",358,41
"2015-01-18","S008",456,92
"2015-01-19","S029",251,118
"2015-01-19","S021",161,159
"2015-01-19","S010",149,56
"2015-01-19","S035",449,44
"2015-01-19","S004",75,23
"2015-01-19","S002",107,7
"2015-01-19","S012",214,21
"2015-01-19","S033",104,25
"2015-01-19","S014",237,107
"2015-01-19","S016",144,29
"2015-01-19","S026",173,26
"2015-01-19","S027",40,78
"2015-01-19","S032",123,114
"2015-01-19","S015",204,35
"2015-01-19","S022",26,14
"2015-01-19","S034",151,74
"2015-01-19","S003",152,121
"2015-01-19","S007",215,48
"2015-01-19","S013",65,1
"2015-01-19","S031",78,49
"2015-01-19","S030",307,39
"2015-01-19","S028",182,21
"2015-01-19","S001",121,25
"2015-01-19","S011",186,69
"2015-01-19","S025",259,0
"2015-01-19","S009",69,69
"2015-01-19","S019",150,6
"2015-01-19","S008",306,100
"2015-01-20","S029",203,201
"2015-01-20","S021",136,194
"2015-01-20","S010",270,62
"2015-01-20","S035",384,26
"2015-01-20","S004",63,27
"2015-01-20","S002",109,28
"2015-01-20","S012",254,43
"2015-01-20","S033",162,9
"2015-01-20","S014",383,82
"2015-01-20","S016",214,45
"2015-01-20","S026",301,28
"2015-01-20","S027",34,86
"2015-01-20","S032",128,110
"2015-01-20","S015",247,28
"2015-01-20","S022",55,3
"2015-01-20","S034",143,68
"2015-01-20","S003",195,67
"2015-01-20","S007",150,113
"2015-01-20","S013",82,20
"2015-01-20","S031",88,70
"2015-01-20","S030",323,34
"2015-01-20","S028",204,30
"2015-01-20","S001",160,22
"2015-01-20","S011",263,2
"2015-01-20","S025",287,11
"2015-01-20","S009",91,86
"2015-01-20","S019",147,59
"2015-01-20","S008",253,103
"2015-01-21","S029",253,176
"2015-01-21","S021",170,196
"2015-01-21","S010",341,36
"2015-01-21","S035",456,69
"2015-01-21","S004",120,14
"2015-01-21","S002",122,74
"2015-01-21","S012",398,21
"2015-01-21","S033",145,26
"2015-01-21","S014",444,87
"2015-01-21","S016",271,19
"2015-01-21","S026",272,73
"2015-01-21","S027",76,62
"2015-01-21","S032",178,163
"2015-01-21","S015",296,43
"2015-01-21","S022",56,0
"2015-01-21","S034",169,134
"2015-01-21","S003",173,125
"2015-01-21","S007",288,59
"2015-01-21","S013",90,7
"2015-01-21","S031",121,69
"2015-01-21","S030",433,12
"2015-01-21","S028",201,20
"2015-01-21","S001",151,50
"2015-01-21","S011",248,18
"2015-01-21","S025",311,26
"2015-01-21","S009",101,110
"2015-01-21","S019",231,17
"2015-01-21","S008",306,124
"2015-01-22","S029",281,158
"2015-01-22","S021",77,220
"2015-01-22","S010",342,97
"2015-01-22","S035",420,14
"2015-01-22","S004",108,11
"2015-01-22","S002",118,90
"2015-01-22","S012",275,7
"2015-01-22","S033",133,38
"2015-01-22","S014",280,103
"2015-01-22","S016",203,27
"2015-01-22","S026",230,104
"2015-01-22","S027",78,75
"2015-01-22","S032",98,208
"2015-01-22","S015",333,84
"2015-01-22","S022",41,13
"2015-01-22","S034",160,116
"2015-01-22","S003",199,96
"2015-01-22","S007",243,75
"2015-01-22","S013",100,0
"2015-01-22","S031",127,63
"2015-01-22","S030",503,1
"2015-01-22","S028",211,51
"2015-01-22","S001",157,28
"2015-01-22","S011",228,18
"2015-01-22","S025",276,2
"2015-01-22","S009",77,84
"2015-01-22","S019",198,69
"2015-01-22","S008",311,92
"2015-01-23","S029",272,175
"2015-01-23","S021",146,259
"2015-01-23","S010",381,106
"2015-01-23","S035",522,54
"2015-01-23","S004",101,36
"2015-01-23","S002",149,104
"2015-01-23","S012",324,30
"2015-01-23","S033",169,37
"2015-01-23","S014",522,122
"2015-01-23","S016",165,36
"2015-01-23","S026",370,165
"2015-01-23","S027",101,103
"2015-01-23","S032",203,215
"2015-01-23","S015",415,114
"2015-01-23","S022",131,7
"2015-01-23","S034",164,151
"2015-01-23","S003",129,183
"2015-01-23","S007",169,175
"2015-01-23","S013",170,29
"2015-01-23","S031",107,105
"2015-01-23","S030",543,46
"2015-01-23","S028",202,88
"2015-01-23","S001",297,83
"2015-01-23","S011",381,26
"2015-01-23","S025",429,55
"2015-01-23","S009",101,104
"2015-01-23","S019",288,25
"2015-01-23","S008",303,133
"2015-01-24","S029",220,135
"2015-01-24","S021",149,186
"2015-01-24","S010",414,219
"2015-01-24","S035",544,32
"2015-01-24","S004",144,51
"2015-01-24","S002",277,211
"2015-01-24","S012",470,5
"2015-01-24","S033",270,57
"2015-01-24","S014",635,190
"2015-01-24","S016",179,1
"2015-01-24","S026",526,221
"2015-01-24","S027",145,287
"2015-01-24","S032",343,380
"2015-01-24","S015",715,51
"2015-01-24","S022",157,20
"2015-01-24","S034",159,202
"2015-01-24","S003",316,190
"2015-01-24","S007",322,77
"2015-01-24","S013",353,34
"2015-01-24","S031",224,161
"2015-01-24","S030",772,86
"2015-01-24","S028",388,99
"2015-01-24","S001",474,115
"2015-01-24","S011",329,63
"2015-01-24","S025",497,51
"2015-01-24","S009",70,111
"2015-01-24","S019",471,54
"2015-01-24","S008",464,133
"2015-01-25","S029",155,116
"2015-01-25","S021",140,232
"2015-01-25","S010",428,96
"2015-01-25","S035",525,43
"2015-01-25","S004",177,50
"2015-01-25","S002",233,118
"2015-01-25","S012",452,71
"2015-01-25","S033",214,68
"2015-01-25","S014",526,132
"2015-01-25","S016",117,4
"2015-01-25","S026",515,168
"2015-01-25","S027",188,278
"2015-01-25","S032",312,301
"2015-01-25","S015",623,75
"2015-01-25","S022",156,4
"2015-01-25","S034",117,121
"2015-01-25","S003",254,146
"2015-01-25","S007",331,36
"2015-01-25","S013",332,35
"2015-01-25","S031",216,192
"2015-01-25","S030",593,51
"2015-01-25","S028",435,27
"2015-01-25","S001",487,94
"2015-01-25","S011",312,14
"2015-01-25","S025",511,34
"2015-01-25","S009",103,102
"2015-01-25","S019",400,30
"2015-01-25","S008",345,95
"2015-01-26","S029",250,155
"2015-01-26","S021",81,258
"2015-01-26","S010",249,41
"2015-01-26","S035",384,50
"2015-01-26","S004",137,63
"2015-01-26","S002",106,46
"2015-01-26","S012",324,41
"2015-01-26","S033",147,53
"2015-01-26","S014",379,101
"2015-01-26","S016",197,17
"2015-01-26","S026",137,80
"2015-01-26","S027",39,112
"2015-01-26","S032",195,172
"2015-01-26","S015",289,62
"2015-01-26","S022",57,15
"2015-01-26","S034",125,100
"2015-01-26","S003",156,123
"2015-01-26","S007",125,100
"2015-01-26","S013",105,16
"2015-01-26","S031",104,69
"2015-01-26","S030",356,53
"2015-01-26","S028",166,7
"2015-01-26","S001",190,31
"2015-01-26","S011",278,29
"2015-01-26","S025",321,0
"2015-01-26","S009",49,54
"2015-01-26","S019",161,55
"2015-01-26","S008",225,48
"2015-01-27","S029",190,130
"2015-01-27","S021",114,199
"2015-01-27","S010",212,57
"2015-01-27","S035",450,48
"2015-01-27","S004",43,10
"2015-01-27","S002",136,6
"2015-01-27","S012",320,21
"2015-01-27","S033",97,30
"2015-01-27","S014",411,70
"2015-01-27","S016",197,45
"2015-01-27","S026",212,67
"2015-01-27","S027",54,143
"2015-01-27","S032",253,52
"2015-01-27","S015",252,90
"2015-01-27","S022",46,9
"2015-01-27","S034",153,77
"2015-01-27","S003",158,133
"2015-01-27","S007",183,64
"2015-01-27","S013",115,7
"2015-01-27","S031",118,95
"2015-01-27","S030",369,34
"2015-01-27","S028",157,22
"2015-01-27","S001",219,23
"2015-01-27","S011",222,23
"2015-01-27","S025",378,27
"2015-01-27","S009",87,66
"2015-01-27","S019",206,13
"2015-01-27","S008",229,64
"2015-01-28","S029",230,136
"2015-01-28","S021",88,151
"2015-01-28","S010",263,96
"2015-01-28","S035",415,73
"2015-01-28","S004",86,35
"2015-01-28","S002",136,74
"2015-01-28","S012",412,7
"2015-01-28","S033",181,21
"2015-01-28","S014",371,107
"2015-01-28","S016",293,11
"2015-01-28","S026",287,37
"2015-01-28","S027",94,102
"2015-01-28","S032",181,164
"2015-01-28","S015",479,57
"2015-01-28","S022",67,22
"2015-01-28","S034",130,139
"2015-01-28","S003",197,105
"2015-01-28","S007",263,49
"2015-01-28","S013",109,32
"2015-01-28","S031",103,82
"2015-01-28","S030",502,25
"2015-01-28","S028",197,28
"2015-01-28","S001",285,21
"2015-01-28","S011",314,58
"2015-01-28","S025",384,42
"2015-01-28","S009",65,89
"2015-01-28","S019",181,72
"2015-01-28","S008",260,92
"2015-01-29","S029",195,112
"2015-01-29","S021",78,201
"2015-01-29","S010",258,65
"2015-01-29","S035",323,4
"2015-01-29","S004",119,4
"2015-01-29","S002",126,25
"2015-01-29","S012",305,4
"2015-01-29","S033",118,28
"2015-01-29","S014",338,115
"2015-01-29","S016",138,2
"2015-01-29","S026",225,56
"2015-01-29","S027",55,105
"2015-01-29","S032",136,168
"2015-01-29","S015",372,38
"2015-01-29","S022",53,12
"2015-01-29","S034",144,111
"2015-01-29","S003",140,172
"2015-01-29","S007",181,73
"2015-01-29","S013",98,5
"2015-01-29","S031",77,96
"2015-01-29","S030",386,30
"2015-01-29","S028",162,17
"2015-01-29","S001",156,63
"2015-01-29","S011",351,24
"2015-01-29","S025",411,0
"2015-01-29","S009",50,86
"2015-01-29","S019",172,1
"2015-01-29","S008",260,34
"2015-01-30","S029",210,113
"2015-01-30","S021",95,342
"2015-01-30","S010",352,60
"2015-01-30","S035",536,7
"2015-01-30","S004",105,50
"2015-01-30","S002",120,92
"2015-01-30","S012",459,23
"2015-01-30","S033",152,45
"2015-01-30","S014",495,94
"2015-01-30","S016",246,20
"2015-01-30","S026",303,147
"2015-01-30","S027",92,132
"2015-01-30","S032",203,175
"2015-01-30","S015",431,91
"2015-01-30","S022",97,9
"2015-01-30","S034",133,132
"2015-01-30","S003",247,181
"2015-01-30","S007",235,93
"2015-01-30","S013",170,36
"2015-01-30","S031",110,107
"2015-01-30","S030",448,24
"2015-01-30","S028",388,80
"2015-01-30","S001",373,108
"2015-01-30","S011",427,27
"2015-01-30","S025",431,10
"2015-01-30","S009",65,103
"2015-01-30","S019",222,65
"2015-01-30","S008",332,118
"2015-01-31","S029",177,115
"2015-01-31","S021",93,243
"2015-01-31","S010",532,91
"2015-01-31","S035",484,15
"2015-01-31","S004",161,43
"2015-01-31","S002",231,158
"2015-01-31","S012",478,60
"2015-01-31","S033",220,42
"2015-01-31","S014",623,137
"2015-01-31","S016",119,7
"2015-01-31","S026",538,144
"2015-01-31","S027",214,260
"2015-01-31","S032",347,295
"2015-01-31","S015",696,90
"2015-01-31","S022",242,8
"2015-01-31","S034",121,118
"2015-01-31","S003",284,220
"2015-01-31","S007",346,69
"2015-01-31","S013",383,235
"2015-01-31","S031",189,181
"2015-01-31","S030",812,63
"2015-01-31","S028",327,72
"2015-01-31","S001",457,122
"2015-01-31","S011",372,40
"2015-01-31","S025",597,35
"2015-01-31","S009",87,129
"2015-01-31","S019",462,8
"2015-01-31","S008",457,95
"2015-02-01","S029",191,98
"2015-02-01","S021",73,213
"2015-02-01","S010",492,131
"2015-02-01","S035",405,43
"2015-02-01","S004",153,24
"2015-02-01","S002",202,98
"2015-02-01","S012",401,52
"2015-02-01","S033",207,40
"2015-02-01","S014",660,170
"2015-02-01","S016",115,13
"2015-02-01","S026",662,144
"2015-02-01","S027",218,225
"2015-02-01","S032",306,245
"2015-02-01","S015",662,127
"2015-02-01","S022",200,11
"2015-02-01","S034",128,117
"2015-02-01","S003",237,243
"2015-02-01","S007",337,72
"2015-02-01","S013",373,40
"2015-02-01","S031",156,210
"2015-02-01","S030",683,55
"2015-02-01","S028",350,21
"2015-02-01","S001",419,205
"2015-02-01","S011",358,6
"2015-02-01","S025",486,12
"2015-02-01","S009",56,80
"2015-02-01","S019",420,10
"2015-02-01","S008",432,72
"2015-02-02","S029",270,92
"2015-02-02","S021",142,200
"2015-02-02","S010",365,20
"2015-02-02","S035",420,8
"2015-02-02","S004",120,19
"2015-02-02","S002",121,40
"2015-02-02","S012",287,19
"2015-02-02","S033",106,27
"2015-02-02","S014",343,104
"2015-02-02","S016",191,2
"2015-02-02","S026",222,33
"2015-02-02","S027",58,103
"2015-02-02","S032",156,114
"2015-02-02","S015",238,88
"2015-02-02","S022",38,17
"2015-02-02","S034",152,102
"2015-02-02","S003",233,63
"2015-02-02","S007",205,132
"2015-02-02","S013",137,6
"2015-02-02","S031",76,76
"2015-02-02","S030",427,16
"2015-02-02","S028",261,8
"2015-02-02","S001",231,50
"2015-02-02","S011",288,36
"2015-02-02","S025",326,19
"2015-02-02","S009",63,75
"2015-02-02","S019",152,3
"2015-02-02","S008",298,42
"2015-02-03","S029",235,188
"2015-02-03","S021",127,200
"2015-02-03","S010",308,47
"2015-02-03","S035",430,34
"2015-02-03","S004",93,14
"2015-02-03","S002",138,29
"2015-02-03","S012",267,53
"2015-02-03","S033",120,33
"2015-02-03","S014",387,84
"2015-02-03","S016",154,13
"2015-02-03","S026",268,42
"2015-02-03","S027",51,82
"2015-02-03","S032",142,146
"2015-02-03","S015",375,53
"2015-02-03","S022",33,11
"2015-02-03","S034",136,96
"2015-02-03","S003",219,118
"2015-02-03","S007",212,87
"2015-02-03","S013",124,9
"2015-02-03","S031",80,112
"2015-02-03","S030",305,33
"2015-02-03","S028",232,1
"2015-02-03","S001",352,18
"2015-02-03","S011",293,8
"2015-02-03","S025",267,70
"2015-02-03","S009",52,104
"2015-02-03","S019",148,63
"2015-02-03","S008",313,61
"2015-02-04","S029",263,135
"2015-02-04","S021",136,233
"2015-02-04","S010",205,145
"2015-02-04","S035",487,62
"2015-02-04","S004",102,23
"2015-02-04","S002",192,13
"2015-02-04","S012",340,38
"2015-02-04","S033",135,29
"2015-02-04","S014",468,77
"2015-02-04","S016",212,38
"2015-02-04","S026",326,71
"2015-02-04","S027",67,103
"2015-02-04","S032",233,201
"2015-02-04","S015",405,11
"2015-02-04","S022",64,5
"2015-02-04","S034",151,121
"2015-02-04","S003",176,91
"2015-02-04","S007",324,58
"2015-02-04","S013",131,20
"2015-02-04","S031",88,89
"2015-02-04","S030",543,23
"2015-02-04","S028",247,32
"2015-02-04","S001",208,84
"2015-02-04","S011",313,74
"2015-02-04","S025",337,74
"2015-02-04","S009",87,99
"2015-02-04","S019",191,23
"2015-02-04","S008",352,83
"2015-02-05","S029",315,131
"2015-02-05","S021",157,292
"2015-02-05","S010",230,118
"2015-02-05","S035",341,72
"2015-02-05","S004",128,2
"2015-02-05","S002",166,60
"2015-02-05","S012",338,0
"2015-02-05","S033",145,39
"2015-02-05","S016",227,22
"2015-02-05","S026",228,82
"2015-02-05","S027",86,52
"2015-02-05","S032",161,138
"2015-02-05","S015",398,57
"2015-02-05","S022",64,56
"2015-02-05","S034",148,94
"2015-02-05","S003",192,91
"2015-02-05","S007",240,86
"2015-02-05","S013",144,17
"2015-02-05","S031",108,108
"2015-02-05","S030",377,115
"2015-02-05","S028",213,24
"2015-02-05","S001",291,42
"2015-02-05","S011",323,63
"2015-02-05","S025",278,93
"2015-02-05","S009",112,89
"2015-02-05","S019",216,59
"2015-02-05","S008",288,62
"2015-02-06","S029",256,142
"2015-02-06","S021",158,245
"2015-02-06","S010",350,65
"2015-02-06","S035",470,55
"2015-02-06","S004",146,32
"2015-02-06","S002",90,156
"2015-02-06","S012",389,17
"2015-02-06","S033",116,53
"2015-02-06","S016",172,44
"2015-02-06","S026",329,110
"2015-02-06","S027",71,78
"2015-02-06","S032",243,190
"2015-02-06","S015",476,32
"2015-02-06","S022",65,29
"2015-02-06","S034",148,116
"2015-02-06","S003",237,91
"2015-02-06","S007",269,58
"2015-02-06","S013",140,8
"2015-02-06","S031",100,119
"2015-02-06","S030",525,56
"2015-02-06","S028",233,25
"2015-02-06","S001",228,81
"2015-02-06","S011",344,28
"2015-02-06","S025",474,26
"2015-02-06","S009",56,86
"2015-02-06","S019",284,1
"2015-02-06","S008",320,56
"2015-02-07","S029",228,86
"2015-02-07","S021",193,256
"2015-02-07","S010",615,140
"2015-02-07","S035",444,57
"2015-02-07","S004",173,44
"2015-02-07","S002",231,169
"2015-02-07","S012",400,47
"2015-02-07","S033",238,53
"2015-02-07","S016",125,22
"2015-02-07","S026",604,152
"2015-02-07","S027",206,164
"2015-02-07","S032",472,325
"2015-02-07","S015",744,67
"2015-02-07","S022",108,16
"2015-02-07","S034",121,136
"2015-02-07","S003",292,134
"2015-02-07","S007",345,101
"2015-02-07","S013",307,2
"2015-02-07","S031",204,179
"2015-02-07","S030",733,117
"2015-02-07","S028",388,33
"2015-02-07","S001",387,167
"2015-02-07","S011",348,92
"2015-02-07","S025",393,169
"2015-02-07","S009",59,98
"2015-02-07","S019",361,29
"2015-02-07","S008",356,148
"2015-02-08","S029",225,68
"2015-02-08","S021",186,173
"2015-02-08","S010",533,120
"2015-02-08","S035",410,39
"2015-02-08","S004",99,27
"2015-02-08","S002",258,132
"2015-02-08","S012",432,33
"2015-02-08","S033",292,62
"2015-02-08","S016",87,15
"2015-02-08","S026",442,108
"2015-02-08","S027",214,198
"2015-02-08","S032",309,269
"2015-02-08","S015",762,92
"2015-02-08","S022",133,30
"2015-02-08","S034",141,108
"2015-02-08","S003",219,207
"2015-02-08","S007",324,68
"2015-02-08","S013",309,5
"2015-02-08","S031",189,230
"2015-02-08","S030",612,87
"2015-02-08","S028",423,20
"2015-02-08","S001",451,105
"2015-02-08","S011",358,51
"2015-02-08","S025",451,56
"2015-02-08","S009",70,89
"2015-02-08","S019",351,14
"2015-02-08","S008",361,109
"2015-02-09","S029",205,128
"2015-02-09","S021",169,195
"2015-02-09","S010",316,104
"2015-02-09","S035",416,25
"2015-02-09","S004",101,18
"2015-02-09","S002",108,102
"2015-02-09","S012",320,46
"2015-02-09","S033",157,28
"2015-02-09","S016",151,38
"2015-02-09","S026",258,48
"2015-02-09","S027",90,122
"2015-02-09","S032",131,133
"2015-02-09","S015",326,112
"2015-02-09","S022",77,15
"2015-02-09","S034",169,109
"2015-02-09","S003",187,92
"2015-02-09","S007",217,93
"2015-02-09","S013",71,33
"2015-02-09","S031",104,109
"2015-02-09","S030",332,68
"2015-02-09","S028",236,14
"2015-02-09","S001",200,45
"2015-02-09","S011",195,60
"2015-02-09","S025",315,57
"2015-02-09","S009",65,67
"2015-02-09","S019",140,80
"2015-02-09","S008",390,23
"2015-02-10","S029",231,159
"2015-02-10","S021",202,207
"2015-02-10","S010",308,106
"2015-02-10","S035",396,95
"2015-02-10","S004",106,35
"2015-02-10","S002",162,22
"2015-02-10","S012",329,46
"2015-02-10","S033",142,53
"2015-02-10","S016",167,27
"2015-02-10","S026",269,106
"2015-02-10","S027",70,50
"2015-02-10","S032",210,123
"2015-02-10","S015",447,40
"2015-02-10","S022",60,15
"2015-02-10","S034",159,89
"2015-02-10","S003",165,114
"2015-02-10","S007",233,127
"2015-02-10","S013",178,1
"2015-02-10","S031",103,102
"2015-02-10","S030",440,48
"2015-02-10","S028",305,7
"2015-02-10","S001",176,131
"2015-02-10","S011",489,10
"2015-02-10","S025",346,63
"2015-02-10","S009",109,136
"2015-02-10","S019",197,46
"2015-02-10","S008",293,96
"2015-02-11","S029",240,198
"2015-02-11","S021",117,248
"2015-02-11","S010",395,103
"2015-02-11","S035",459,75
"2015-02-11","S004",139,28
"2015-02-11","S002",143,93
"2015-02-11","S012",258,54
"2015-02-11","S033",145,46
"2015-02-11","S016",203,34
"2015-02-11","S026",301,127
"2015-02-11","S027",115,70
"2015-02-11","S032",208,140
"2015-02-11","S015",455,89
"2015-02-11","S022",52,49
"2015-02-11","S034",178,118
"2015-02-11","S003",177,212
"2015-02-11","S007",214,69
"2015-02-11","S013",174,26
"2015-02-11","S031",100,106
"2015-02-11","S030",378,37
"2015-02-11","S028",384,13
"2015-02-11","S001",354,77
"2015-02-11","S011",330,124
"2015-02-11","S025",361,25
"2015-02-11","S009",59,135
"2015-02-11","S019",322,31
"2015-02-11","S008",312,87
"2015-02-12","S029",264,169
"2015-02-12","S021",224,181
"2015-02-12","S010",416,57
"2015-02-12","S035",586,86
"2015-02-12","S004",140,17
"2015-02-12","S002",127,97
"2015-02-12","S012",377,8
"2015-02-12","S033",150,41
"2015-02-12","S016",267,11
