"V1","V2","V3","V4","V5"
944856,2740587,2735466,"cart",1512267020
944856,2161602,1089685,"pv",1512290090
945195,4212691,3002561,"pv",1511565533
945195,2891364,3002561,"pv",1511565781
945195,600323,2419959,"pv",1511582340
945195,4116669,1354236,"pv",1511610560
945195,1827636,3002561,"pv",1511634016
945195,2727769,2096639,"pv",1511707282
945195,3308530,2572604,"pv",1511719760
945195,235778,1868423,"pv",1511791415
945195,3012862,1868423,"pv",1511791484
945195,235778,1868423,"pv",1511791557
945195,899130,3002561,"pv",1511791712
945195,5070384,3002561,"pv",1511791738
945195,3582377,3002561,"pv",1511791755
945195,3673705,3002561,"pv",1511791832
945195,3368852,3002561,"fav",1511791857
945195,3202264,3002561,"pv",1511795319
945195,203978,2419959,"pv",1511795427
945195,947602,3002561,"pv",1511795506
945195,3640906,2982027,"pv",1511843355
945195,2282440,3388914,"pv",1511846573
945195,5152598,1868423,"pv",1511846763
945195,2586461,4301450,"pv",1511848652
945195,2948360,3002561,"pv",1511893786
945195,1036716,383749,"fav",1511893909
945195,3270013,3002561,"pv",1511894470
945195,1850220,3002561,"pv",1511894492
945195,3012862,1868423,"pv",1511894706
945195,3565828,1868423,"pv",1511894932
945195,3012862,1868423,"pv",1511894944
945195,235778,1868423,"pv",1511895150
945195,3012862,1868423,"pv",1511895288
945195,3469300,1868423,"pv",1511895300
945195,3012862,1868423,"pv",1511895378
945195,1653757,1868423,"pv",1511895392
945195,2966860,3388914,"pv",1511895410
945195,3012862,1868423,"pv",1511895493
945195,1965705,1868423,"pv",1511895617
945195,1790914,383749,"pv",1511919326
945195,1337158,383749,"pv",1511919340
945195,3320205,3002561,"pv",1511919409
945195,3896735,672001,"pv",1511958559
945195,3820770,3002561,"pv",1511958725
945195,3631860,3388914,"pv",1511958824
945195,4863199,3002561,"pv",1511969476
945195,310800,3002561,"pv",1511969504
945195,4749177,3002561,"pv",1511969598
945195,4567517,3002561,"pv",1511998100
945195,3582377,3002561,"pv",1511998229
945195,2562272,3561974,"pv",1511998265
945195,4134685,3002561,"pv",1511998440
945195,245013,3561974,"pv",1511998550
945195,5152598,1868423,"pv",1511999292
945195,212539,4145813,"pv",1512025270
945195,4015326,2462567,"pv",1512025306
945195,183259,3002561,"pv",1512025412
945195,3002964,4145813,"pv",1512036821
945195,3378038,4145813,"pv",1512037021
945195,3403308,2982027,"pv",1512055467
945195,900833,2885642,"pv",1512055778
945195,2383545,2885642,"pv",1512055786
945195,1626315,2885642,"pv",1512055838
945195,2383545,2885642,"pv",1512055864
945195,527293,2885642,"pv",1512055934
945195,1626315,2885642,"pv",1512055958
945195,4145252,2885642,"pv",1512055981
945195,941335,2885642,"pv",1512055990
945195,3878202,2885642,"cart",1512056114
945195,3253098,3405071,"pv",1512110749
945195,4574307,3405071,"pv",1512110785
945195,1950448,3004853,"pv",1512134015
945195,1918733,2982027,"pv",1512134142
945195,1455053,4145813,"pv",1512135794
945195,5072654,2768630,"pv",1512137485
945195,4520837,2768630,"pv",1512141706
945195,3708292,2768630,"pv",1512141736
945195,4650789,2768630,"pv",1512142538
945195,4650789,2768630,"pv",1512142860
945195,1921286,2768630,"pv",1512143075
945195,1998900,2768630,"pv",1512143088
945195,4650789,2768630,"pv",1512143188
945195,3192240,2768630,"pv",1512143323
945195,4809794,2768630,"pv",1512143631
945195,4520837,2768630,"cart",1512143665
945195,3192240,2768630,"cart",1512143690
945195,4520837,2768630,"pv",1512144005
945195,1801669,2768630,"pv",1512144069
945195,4520837,2768630,"pv",1512144116
945195,3192240,2768630,"buy",1512144479
945195,4520837,2768630,"buy",1512144479
945195,3334319,3002561,"pv",1512144607
945195,4240445,3002561,"pv",1512144650
945195,2820975,3002561,"pv",1512144665
945195,879606,3002561,"pv",1512172703
945195,3459070,3002561,"pv",1512172866
945195,577847,3544253,"pv",1512220116
945195,5059582,2885642,"pv",1512220579
945195,4380912,2885642,"pv",1512220612
945195,3359802,2885642,"pv",1512220641
945195,3038244,2885642,"pv",1512220715
945195,157551,2885642,"pv",1512220766
945195,2310712,2885642,"pv",1512220829
945195,1868150,2885642,"pv",1512220898
945195,1714081,2885642,"pv",1512220942
945195,980832,2640118,"pv",1512221041
945195,2047068,1879194,"pv",1512249915
945195,956337,1879194,"pv",1512249997
945195,4676638,1879194,"pv",1512250042
945195,3771286,3004853,"pv",1512250361
945195,3555453,4082778,"pv",1512250562
945195,3414514,3004853,"pv",1512250574
945195,577847,3544253,"pv",1512268796
945195,572806,160181,"pv",1512272923
945195,2409127,160181,"pv",1512272951
945195,3043824,160181,"pv",1512272973
945195,2775293,703487,"pv",1512272985
945195,1775552,2885642,"pv",1512278926
945195,1401356,1464116,"pv",1512279056
945195,3282800,181182,"pv",1512283981
945195,3117623,411153,"pv",1512284113
945195,3282800,181182,"pv",1512284194
945195,406591,2885642,"pv",1512295558
945195,3901778,2885642,"pv",1512295580
945195,406591,2885642,"pv",1512295626
945195,2487048,3004853,"pv",1512296809
945195,3771286,3004853,"pv",1512296928
945195,3332026,4664549,"pv",1512309573
945195,2225465,4664549,"pv",1512310998
945195,3702490,2640118,"pv",1512311373
945195,2870324,4022701,"pv",1512311392
945195,3379023,2558244,"pv",1512311394
945195,1631356,1397912,"pv",1512311403
945195,4931401,3720767,"pv",1512311409
945195,2054260,4339722,"pv",1512311426
945195,1638365,2640118,"pv",1512311433
945195,2741617,2640118,"pv",1512311445
945195,4234155,2362370,"pv",1512311461
945195,2108614,2578647,"pv",1512311472
945195,4852890,4069500,"pv",1512311481
945195,4771130,1467750,"pv",1512311497
945195,49148,3002561,"pv",1512311790
945195,3368852,3002561,"pv",1512312044
945195,3012862,1868423,"pv",1512312275
945195,235778,1868423,"pv",1512312388
945195,2833384,1868423,"pv",1512312594
945195,235778,1868423,"buy",1512312827
946299,2530033,4756105,"pv",1511569433
946299,3990990,4756105,"pv",1511569445
946299,2530033,4756105,"pv",1511569455
946299,4949554,200278,"pv",1511603286
946299,3795203,200278,"pv",1511604976
946299,2872076,200278,"pv",1511614573
946299,631258,200278,"pv",1511614747
946299,587929,2355072,"pv",1511673503
946299,2243613,2355072,"pv",1511673807
946299,3697623,2355072,"pv",1511673874
946299,3983173,2558204,"pv",1511797571
946299,1403269,4756105,"pv",1511797738
946299,106626,2355072,"pv",1511797793
946299,1403269,4756105,"pv",1511797810
946299,393880,2355072,"pv",1511797824
946299,2536256,2355072,"pv",1511797827
946299,393880,2355072,"pv",1511797866
946299,3452746,4756105,"pv",1511797926
946299,1405349,4756105,"pv",1511797935
946299,3452746,4756105,"pv",1511797936
946299,4208763,1320293,"pv",1511878151
946299,1113786,1080785,"pv",1511878277
946299,4208763,1320293,"pv",1511878600
946299,4912352,2355072,"pv",1511879000
946299,480630,2355072,"pv",1511879129
946299,1748870,2355072,"pv",1511879159
946299,4075971,2355072,"pv",1511879803
946299,4434625,4756105,"pv",1511962579
946299,1954191,4756105,"pv",1511962629
946299,1716436,4756105,"pv",1512042951
946299,1954191,4756105,"pv",1512042975
946299,3175666,4756105,"pv",1512043045
946299,786195,4756105,"pv",1512043135
946299,3403446,1080785,"pv",1512043233
946299,1716436,4756105,"pv",1512043307
946299,4876432,4756105,"pv",1512043433
946299,2595715,4801426,"pv",1512043573
946299,3225981,4801426,"pv",1512043614
946299,1484366,4801426,"pv",1512043661
946299,4681323,4801426,"pv",1512043770
946299,2595715,4801426,"pv",1512043831
946299,4156740,4801426,"pv",1512043868
946299,2305115,4918438,"pv",1512043924
946299,932794,2735466,"pv",1512043987
946299,4486781,2735466,"pv",1512044141
946299,5099668,2735466,"pv",1512044207
946299,3575186,338646,"pv",1512045022
946299,3114086,338646,"pv",1512045031
946299,3962508,338646,"pv",1512045106
946299,4792517,338646,"pv",1512045110
946299,3575186,338646,"pv",1512045308
946299,3902748,4756105,"pv",1512046518
946299,2431687,4756105,"pv",1512046529
946299,3902748,4756105,"pv",1512046537
946299,2522916,4756105,"pv",1512046584
946299,3652007,2465336,"pv",1512046640
946299,3275096,1080785,"pv",1512046724
946299,3902748,4756105,"pv",1512046836
946299,5128303,4756105,"pv",1512046976
946299,68814,4756105,"pv",1512047008
946299,2088555,4756105,"pv",1512047034
946299,4407522,4756105,"pv",1512047127
946299,4801125,4756105,"pv",1512047179
946299,3902748,4756105,"pv",1512047254
946299,2431687,4756105,"pv",1512047262
946299,3902748,4756105,"pv",1512047274
946299,155165,4756105,"pv",1512047281
946299,3902748,4756105,"pv",1512047285
946299,1445878,2030976,"pv",1512127687
946299,3397177,2030976,"pv",1512127734
946299,3078872,2030976,"pv",1512127787
946299,4152227,2030976,"pv",1512127873
946299,335076,2030976,"pv",1512127924
946299,3473722,3177877,"pv",1512128220
946299,468633,3177877,"pv",1512128249
946299,1887479,3177877,"pv",1512128270
946299,4784676,3177877,"pv",1512128401
946299,4784676,3177877,"pv",1512128478
946299,3610514,4331400,"pv",1512128714
946299,3397177,2030976,"pv",1512128870
946299,2285735,4173315,"pv",1512129111
946299,4091866,4756105,"fav",1512129529
946299,418799,2355072,"pv",1512129636
946299,841487,2355072,"pv",1512130570
946299,2261965,2355072,"pv",1512130812
946299,1007294,4756105,"pv",1512130863
946299,2261965,2355072,"fav",1512131026
946299,1325473,2355072,"pv",1512131114
946299,3597638,1080785,"pv",1512131134
946299,1325473,2355072,"pv",1512131136
946299,924250,2355072,"pv",1512131175
946299,480630,2355072,"pv",1512131739
946299,3291206,2355072,"pv",1512131903
946299,225319,2355072,"pv",1512132093
946299,1168259,2355072,"pv",1512132107
946299,4925910,2355072,"pv",1512132133
946299,3351666,1080785,"pv",1512132210
946299,4925910,2355072,"pv",1512132232
946299,3758738,2355072,"pv",1512132377
946299,68814,4756105,"pv",1512132423
946299,5128303,4756105,"pv",1512132516
946299,4091866,4756105,"pv",1512132529
946299,2530033,4756105,"pv",1512132565
946299,3400287,4756105,"pv",1512132942
946299,2510476,4756105,"pv",1512132952
946299,4876432,4756105,"pv",1512133094
946299,3175666,4756105,"pv",1512133177
946299,1423880,4756105,"pv",1512133267
946299,3169628,4756105,"pv",1512134144
946299,1954191,4756105,"pv",1512134188
946299,3280414,4756105,"pv",1512134484
946299,4382534,4756105,"pv",1512134548
946299,3957271,4756105,"pv",1512134775
946299,1143918,4756105,"pv",1512134926
946299,1881086,4756105,"pv",1512135084
946299,1388878,4756105,"pv",1512135257
946299,1707190,4756105,"pv",1512136057
946299,1388878,4756105,"buy",1512137235
946299,3479089,4756105,"pv",1512137673
946299,68814,4756105,"pv",1512137700
946299,280467,4756105,"pv",1512137864
946299,4158330,2355072,"pv",1512137956
946299,3815658,4756105,"pv",1512138427
946299,2371101,4756105,"pv",1512138608
946299,2487905,4756105,"pv",1512138668
946299,3877972,4756105,"pv",1512138691
946299,432415,4756105,"pv",1512138722
946299,5150285,4756105,"pv",1512138741
946299,2530033,4756105,"pv",1512138784
946299,5107994,4756105,"pv",1512138817
946299,3492115,4756105,"pv",1512138900
946299,2494206,4756105,"pv",1512138926
946299,3492115,4756105,"pv",1512139022
946299,4448187,4756105,"pv",1512139069
946299,186902,4756105,"pv",1512139168
946299,1325982,4756105,"pv",1512139306
946299,2336063,4756105,"pv",1512139430
946299,4023796,4756105,"pv",1512139462
946299,3531490,4756105,"pv",1512139492
946299,44071,4217906,"pv",1512139588
946299,4941334,4217906,"pv",1512139613
946299,2305540,4217906,"pv",1512139636
946299,2336063,4756105,"pv",1512139806
946299,1916000,4756105,"pv",1512139854
946299,615755,4756105,"pv",1512140279
946299,1597756,4756105,"pv",1512140317
946299,812879,4756105,"pv",1512140418
946299,995885,4756105,"pv",1512140544
946299,2061572,1080785,"pv",1512142484
946299,2210487,1080785,"pv",1512142527
946299,4912352,2355072,"pv",1512142606
946299,3569637,2355072,"pv",1512142617
946299,4335680,2355072,"pv",1512142624
946299,2871938,2355072,"pv",1512142715
946299,4683599,4756105,"pv",1512142831
946299,5079892,4756105,"pv",1512142919
946299,1996270,4756105,"pv",1512142953
946299,1520543,4756105,"pv",1512143049
946299,1546744,4756105,"pv",1512143076
946299,4306269,4756105,"pv",1512143102
946299,3729093,4756105,"pv",1512143416
946299,4683599,4756105,"pv",1512143421
946299,1388878,4756105,"pv",1512173025
946299,4441103,4756105,"pv",1512183892
946299,615755,4756105,"pv",1512184010
946299,1597756,4756105,"pv",1512184059
946299,615755,4756105,"pv",1512184102
946299,21784,2355072,"pv",1512184350
946299,3206760,4801426,"fav",1512184544
946299,4258782,4801426,"pv",1512184573
946299,2781924,4801426,"pv",1512184644
946299,1553011,3177877,"pv",1512184663
946299,2268659,1080785,"pv",1512184674
946299,1388878,4756105,"pv",1512184733
946299,2500499,2355072,"pv",1512208090
946299,2049436,4756105,"pv",1512208097
946299,2500499,2355072,"pv",1512208100
946299,4928046,4801426,"pv",1512208134
946299,743743,4801426,"pv",1512208148
946299,3225981,4801426,"buy",1512208477
946299,2863486,2355072,"pv",1512208535
946299,66449,2355072,"pv",1512208583
946299,4258782,4801426,"pv",1512208614
946299,1094918,4801426,"pv",1512208693
946299,2918923,982926,"pv",1512208728
946299,553442,4801426,"pv",1512208773
946299,480630,2355072,"pv",1512208936
946299,1128761,2355072,"pv",1512208955
946299,4705964,2355072,"pv",1512210538
946299,3225981,4801426,"pv",1512224420
946299,3756231,2735466,"pv",1512224433
946299,3225981,4801426,"pv",1512224579
946299,3031354,2735466,"pv",1512224694
946299,4978005,2735466,"pv",1512225485
946299,3531490,4756105,"pv",1512301218
946299,1716436,4756105,"pv",1512301507
946299,4876432,4756105,"pv",1512301558
946299,4293038,4756105,"pv",1512301654
946299,154461,3607361,"pv",1512301727
946299,600581,4756105,"pv",1512301806
946299,68814,4756105,"pv",1512301915
946299,3990990,4756105,"pv",1512301997
946299,3722041,4756105,"pv",1512302028
946299,4306269,4756105,"pv",1512302063
946299,1546744,4756105,"pv",1512302101
946299,1520543,4756105,"pv",1512302231
946299,68814,4756105,"pv",1512302357
946299,1996270,4756105,"pv",1512302370
946299,68814,4756105,"pv",1512302394
946299,1781497,3607361,"pv",1512302440
946299,4996499,4756105,"pv",1512302571
946299,2792318,3607361,"pv",1512302690
946299,3077274,3607361,"pv",1512302757
946299,2792318,3607361,"pv",1512302890
946299,1115397,3607361,"pv",1512303185
946299,3077274,3607361,"pv",1512303212
946299,1981095,3607361,"pv",1512303261
948173,4343631,753984,"pv",1511568882
948173,550193,1859277,"pv",1511569497
948173,978683,4643350,"pv",1511569681
948173,2344214,4756105,"pv",1511569707
948173,891826,4284875,"pv",1511570656
948173,2469425,1691699,"pv",1511570863
948173,3970969,4181361,"pv",1511570917
948173,3542263,4756105,"pv",1511571995
948173,2764484,2256028,"pv",1511572114
948173,4738918,3102419,"pv",1511572486
948173,3080780,1080785,"pv",1511572500
948173,3292517,174239,"pv",1511572546
948173,3442865,3158249,"pv",1511572929
948173,518766,3351726,"pv",1511573982
948173,137273,3351726,"pv",1511573998
948173,3526281,3351726,"pv",1511574012
948173,18309,3351726,"pv",1511574056
948173,4851982,3607361,"fav",1511696083
948173,3489425,3607361,"pv",1511696287
948173,1650469,753984,"pv",1511696575
948173,2344214,4756105,"pv",1511696988
948173,4278500,1859277,"pv",1511697562
948173,1191915,1080785,"pv",1511697582
948173,5121662,4145813,"pv",1511697652
948173,2049012,1859277,"pv",1511697660
948173,4822720,753984,"pv",1511697683
948173,817493,2465336,"pv",1511697688
948173,3746426,2872443,"pv",1511697694
948173,2449999,3102419,"pv",1511697705
948173,425539,3002561,"pv",1511697710
948173,2035054,1859277,"pv",1511697825
948173,4851982,3607361,"pv",1511697902
948173,3184197,3002561,"pv",1511697942
948173,4285284,1859277,"pv",1511698087
948173,3939732,1320293,"pv",1511698194
948173,3413595,737184,"pv",1511698265
948173,2333471,4756105,"pv",1511698595
948173,4566089,405755,"pv",1511698669
948173,1346095,3002561,"pv",1511702327
948173,3019416,4145813,"pv",1511703317
948173,2163414,3102419,"pv",1511703367
948173,4738918,3102419,"pv",1511703485
948173,3550200,1859277,"pv",1511703618
948173,1191915,1080785,"pv",1511793441
948173,677692,3607361,"pv",1511793569
948173,4647213,3400167,"pv",1511793638
948173,2766815,3102419,"pv",1511793656
948173,2852206,4145813,"pv",1511804836
948173,1222179,2256028,"pv",1511804982
948173,873178,2465336,"pv",1511805314
948173,1690888,2465336,"pv",1511805323
948173,873178,2465336,"pv",1511805331
948173,2415739,1859277,"pv",1511805340
948173,873178,2465336,"pv",1511805425
948173,3367068,1859277,"pv",1511817938
948173,1676237,3607361,"fav",1511818193
948173,452752,3607361,"pv",1511818248
948173,5011362,3102419,"pv",1511818363
948173,4766897,4145813,"pv",1511818627
948173,69422,2465336,"pv",1511818788
948173,723063,2465336,"pv",1511818988
948173,4884468,1859277,"pv",1511819049
948173,2008561,1859277,"pv",1511819074
948173,4884468,1859277,"pv",1511819090
948173,2538996,2465336,"pv",1511819133
948173,1603978,2520377,"pv",1511819272
948173,3168537,3645362,"pv",1511820062
948173,4738918,3102419,"pv",1511820163
948173,1915836,2465336,"pv",1511820703
948173,348820,4357323,"pv",1511820805
948173,4738918,3102419,"pv",1511820919
948173,1222179,2256028,"pv",1511821062
948173,1736515,2256028,"pv",1511821149
948173,3603992,3102419,"pv",1511836864
948173,115737,2465336,"pv",1511839400
948173,4953077,3607361,"pv",1511839495
948173,2353904,4756105,"pv",1511839510
948173,857281,753984,"pv",1511855904
948173,3403645,3607361,"pv",1511938441
948173,2789293,1859277,"pv",1511938512
948173,1191915,1080785,"pv",1511938584
948173,1067950,4357323,"pv",1511940200
948173,774097,3232473,"pv",1512050872
948173,1808549,4756105,"pv",1512084213
948173,1244171,4756105,"cart",1512093330
948173,684007,3232473,"pv",1512093592
948173,3913668,3400167,"pv",1512094728
948173,901899,2465336,"pv",1512094930
948173,3875980,2465336,"pv",1512096285
948173,566498,1859277,"pv",1512096580
948173,613192,4756105,"pv",1512096815
948173,4531961,3102419,"pv",1512096877
948173,4738918,3102419,"pv",1512096900
948173,1952529,2013232,"pv",1512096987
948173,4278500,1859277,"pv",1512168874
948173,21863,1859277,"pv",1512168901
948173,3121179,4121221,"pv",1512169124
948173,3603992,3102419,"pv",1512206397
948173,4931546,1859277,"pv",1512206816
948173,4738918,3102419,"pv",1512207753
948173,3603992,3102419,"pv",1512229989
948173,5136779,4756105,"pv",1512230318
948173,4844743,737184,"pv",1512230391
948173,1755470,2520771,"pv",1512230573
948173,2538996,2465336,"pv",1512262477
948173,4851982,3607361,"pv",1512262534
948173,304260,3607361,"pv",1512262786
948173,2008561,1859277,"pv",1512262822
948173,2126732,2735466,"pv",1512263086
948173,895163,2735466,"pv",1512263231
948173,1991435,1568197,"pv",1512263790
948173,4592340,2465336,"pv",1512315710
948173,3748446,1859277,"pv",1512316015
949668,1758211,1376358,"pv",1511539219
949668,4783033,401357,"pv",1511539425
949668,3017673,401357,"pv",1511577643
949668,554626,401357,"pv",1511578203
949668,3017673,401357,"buy",1511579269
949668,2075998,383530,"pv",1511600464
949668,3017673,401357,"pv",1511600581
949668,79856,401765,"fav",1511600850
949668,3560272,1051370,"pv",1511602575
949668,3077956,200278,"pv",1511602635
949668,1107250,151648,"pv",1511602674
949668,1227142,970709,"pv",1511602842
949668,314500,970709,"pv",1511602859
949668,3637124,970709,"pv",1511602870
949668,2375440,970709,"pv",1511602889
949668,2816439,970709,"pv",1511602916
949668,1150660,970709,"pv",1511602983
949668,2650675,970709,"pv",1511603162
949668,1150660,970709,"fav",1511603306
949668,3560272,1051370,"pv",1511603316
949668,1150660,970709,"buy",1511603367
949668,3560272,1051370,"pv",1511603643
949668,3943465,2576484,"pv",1511623706
949668,2604350,2576484,"pv",1511623764
949668,3943465,2576484,"pv",1511623846
949668,1415828,2832009,"pv",1511624000
949668,2122416,1689352,"pv",1511624331
949668,796975,1689352,"pv",1511624350
949668,290071,2832009,"fav",1511624680
949668,3845720,3607361,"pv",1511683698
949668,3867192,155172,"pv",1511741804
949668,552077,155172,"pv",1511741854
949668,2882029,4654786,"pv",1511742148
949668,1519660,4654786,"pv",1511742162
949668,3071121,155172,"pv",1511742203
949668,2422136,3776866,"pv",1511757751
949668,4617780,1265358,"pv",1511757780
949668,710446,1265358,"pv",1511758203
949668,3071121,155172,"pv",1511758281
949668,968522,2832009,"pv",1511758362
949668,1081732,146830,"pv",1511758569
949668,399016,1573426,"pv",1511772140
949668,3453666,1573426,"pv",1511772157
949668,630374,1573426,"pv",1511772172
949668,1084753,1573426,"pv",1511772209
949668,3445940,3189935,"pv",1511843832
949668,1138409,146830,"pv",1511844012
949668,3908347,2832009,"pv",1511880435
949668,1424579,2832009,"pv",1511880540
949668,1415828,2832009,"pv",1511880576
949668,2838808,2832009,"fav",1511880646
949668,680256,2832009,"pv",1511880891
949668,1683913,2832009,"pv",1511881569
949668,680256,2832009,"pv",1511881604
949668,1683913,2832009,"pv",1511881697
949668,680256,2832009,"buy",1511881737
949668,2165246,2832009,"buy",1511881737
949668,1683913,2832009,"buy",1511881737
949668,3017673,401357,"pv",1511954098
949668,290071,2832009,"pv",1511973933
949668,2329872,1729993,"pv",1512205108
949668,2604350,2576484,"pv",1512221859
949668,773920,2576484,"pv",1512221903
949668,4665107,2576484,"pv",1512221918
949668,3943465,2576484,"pv",1512221953
949668,710446,1265358,"pv",1512223939
949668,4617780,1265358,"pv",1512223944
949668,710446,1265358,"pv",1512224052
949668,978610,1265358,"pv",1512224078
949668,3533232,1265358,"pv",1512224119
949668,174070,1265358,"pv",1512224133
949668,710446,1265358,"pv",1512224205
949668,4551400,1265358,"pv",1512224231
949668,710446,1265358,"pv",1512224232
949668,710446,1265358,"pv",1512225698
949668,290071,2832009,"pv",1512265949
952365,3056682,2459106,"pv",1512047999
952365,1760953,4159072,"pv",1512048126
952365,1249348,4159072,"cart",1512048211
952365,1951985,2735466,"pv",1512048337
952365,9828,2735466,"pv",1512048360
952365,3974794,174239,"pv",1512048378
952365,2015095,4801426,"pv",1512048413
952365,3228822,2459106,"pv",1512048454
952365,4629203,4697972,"pv",1512048468
952365,412800,2459106,"pv",1512048621
952365,4844411,4135836,"pv",1512053542
952365,3569423,4135836,"pv",1512053628
952365,4565615,1008362,"pv",1512109049
952365,2045695,1008362,"fav",1512109113
952365,4565615,1008362,"pv",1512109121
952365,148605,1008362,"pv",1512109124
952365,4565615,1008362,"fav",1512109218
952365,2045695,1008362,"pv",1512109492
952365,2446417,1008362,"fav",1512109509
952365,4565615,1008362,"pv",1512109588
952365,2446417,1008362,"pv",1512109593
952365,23928,1008362,"pv",1512109813
952365,2576537,1008362,"fav",1512109895
952365,442940,1008362,"pv",1512110635
952365,2446417,1008362,"pv",1512110673
952365,442940,1008362,"pv",1512110707
952365,1518621,1008362,"pv",1512110750
952365,1036768,1008362,"pv",1512110786
952365,3142714,1008362,"pv",1512110805
952365,4614207,1008362,"pv",1512110825
952365,1036768,1008362,"pv",1512110834
952365,23928,1008362,"pv",1512110850
952365,1518621,1008362,"pv",1512110886
952365,4475112,1008362,"pv",1512110941
952365,2401701,1008362,"pv",1512111124
952365,4475112,1008362,"pv",1512111134
952365,3407519,1008362,"pv",1512111740
952365,1218129,174239,"pv",1512111893
952365,4499642,2778281,"pv",1512192749
952365,3142714,1008362,"fav",1512192790
952365,3186714,174239,"pv",1512192889
952365,1249348,4159072,"pv",1512193133
952365,4889380,4159072,"pv",1512193134
952365,1249348,4159072,"pv",1512193137
952365,1564257,1158475,"pv",1512193206
952365,4889380,4159072,"pv",1512193285
952365,4077276,4159072,"fav",1512193437
952365,4889380,4159072,"pv",1512193504
952365,2554633,4159072,"pv",1512193580
952365,4077276,4159072,"pv",1512193689
952365,673866,2778281,"pv",1512193972
952365,1518621,1008362,"fav",1512194021
952365,4704006,1008362,"fav",1512194193
952365,2446417,1008362,"pv",1512194279
952365,442940,1008362,"pv",1512194335
952365,3835077,1008362,"pv",1512194427
952365,2855200,2778281,"pv",1512194478
952365,1332973,2778281,"pv",1512194704
952365,690706,2735466,"pv",1512194721
952365,1667020,318219,"pv",1512201245
952365,464175,318219,"pv",1512201321
952365,1267084,318219,"pv",1512201445
952365,551803,4801426,"pv",1512207537
952365,3228822,2459106,"pv",1512207551
952365,4223521,4801426,"pv",1512207577
952365,2768256,4181361,"pv",1512207602
952365,2988776,3075521,"pv",1512207765
952365,4844470,2735466,"pv",1512207854
952365,676591,1807416,"pv",1512207979
952365,2533753,2827444,"pv",1512208949
952365,892884,1008362,"pv",1512209118
952365,3231584,119741,"pv",1512209320
952365,2862901,3378887,"pv",1512209397
952365,1880571,3378887,"pv",1512209435
952365,3026680,753984,"pv",1512209599
952365,4059985,3378887,"pv",1512209644
952365,3465173,753984,"pv",1512291111
952365,4581993,318219,"pv",1512291210
952365,1148585,318219,"pv",1512291277
952365,2670832,318219,"pv",1512291351
952365,1148585,318219,"pv",1512291385
952365,4254184,318219,"pv",1512291479
952365,4740416,318219,"pv",1512291592
952365,1866309,318219,"cart",1512291899
952365,4740416,318219,"pv",1512291973
952365,1866309,318219,"cart",1512291989
952365,4740416,318219,"pv",1512292063
952365,1148585,318219,"pv",1512292089
952365,464175,318219,"pv",1512292109
952365,1148585,318219,"pv",1512292225
952365,1866309,318219,"fav",1512292350
954279,4491923,4654786,"buy",1511614179
954279,3858784,3776866,"buy",1511614257
954279,3752621,1216617,"pv",1511626965
954279,2482081,1730594,"pv",1511678720
954279,4556663,2157356,"cart",1511678903
954279,1686644,102272,"pv",1511678964
954279,3142142,2495340,"pv",1511696331
954279,1686644,102272,"pv",1511696332
954279,4556663,2157356,"pv",1511696360
954279,1686644,102272,"pv",1511696373
954279,4556663,2157356,"pv",1511696468
954279,5005061,1730594,"pv",1511703300
954279,1024178,4958794,"cart",1511707696
954279,5005061,1730594,"pv",1511707709
954279,1024178,4958794,"pv",1511707735
954279,4556663,2157356,"pv",1511770139
954279,5005061,1730594,"buy",1511788319
954279,2220235,1973012,"buy",1511869201
954279,2786933,3738615,"pv",1511876284
954279,2619994,1842993,"pv",1511876451
954279,5032766,3253357,"pv",1512110702
954279,2000649,3253357,"pv",1512110762
954279,2179983,3253357,"pv",1512110791
954279,1408491,1789614,"pv",1512129294
954279,5000788,3253357,"pv",1512192458
954279,1655562,4357323,"pv",1512258306
954279,3942800,4357323,"pv",1512258337
954279,189135,4357323,"pv",1512258473
954279,1763652,4357323,"cart",1512258531
954279,2950883,4357323,"pv",1512259605
954279,4347791,4357323,"pv",1512259623
954279,1763652,4357323,"pv",1512259787
954279,3455608,330316,"cart",1512267034
955216,2325781,4589142,"pv",1511681487
955216,670729,1789614,"pv",1511681596
955216,125602,1722855,"pv",1511681652
955216,2068817,4789432,"fav",1511715489
955216,4976770,1216617,"pv",1511715692
955216,125593,4357323,"pv",1511716035
955216,3157860,4789432,"fav",1511716173
955216,4002679,1717476,"pv",1511716259
955216,4858442,1722855,"pv",1511785637
955216,1724670,4163659,"pv",1511785859
955216,1256444,2939262,"pv",1511787542
955216,3862685,1789614,"pv",1511787613
955216,4352300,1102540,"pv",1511798321
955216,4728396,1299190,"fav",1511964986
955216,5086213,4789432,"pv",1511965984
955216,1985722,4789432,"pv",1511966280
955216,63356,2725426,"pv",1511966496
955216,4770988,1789614,"pv",1511966573
955216,2624484,4789432,"pv",1512046030
955216,2068817,4789432,"pv",1512046066
955216,1910706,1516409,"buy",1512116048
955216,1780530,1737857,"pv",1512129011
955216,2370515,1737857,"pv",1512130245
955216,1538239,4789432,"pv",1512144692
955216,5029934,4882154,"pv",1512145268
955216,3949918,119741,"pv",1512145603
955216,2420914,4163659,"pv",1512145938
955216,2780643,3398567,"pv",1512189388
955216,2543235,904454,"pv",1512314555
955216,2068817,4789432,"pv",1512315145
955216,3847402,3490970,"pv",1512315366
955216,1753395,1045172,"pv",1512315670
955413,91877,2578647,"pv",1511559769
